Make,Model,Year,Mileage,Color,Automatic Transmission_Yes,Air Conditioner_Yes,Power Steering_Yes,Remote Control_Yes,Price
77,591,2023,25000.0,22,1.0,1.0,1.0,1.0,1250000.0
84,487,1992,180000.0,1,0.0,0.0,0.0,0.0,95000.0
22,331,2018,185000.0,1,1.0,1.0,1.0,1.0,570000.0
96,274,2015,100000.0,2,1.0,1.0,1.0,1.0,850000.0
5,65,2017,156000.0,1,1.0,1.0,1.0,1.0,1700000.0
75,532,1991,350000.0,3,1.0,0.0,0.0,0.0,110000.0
5,92,2023,1000.0,1,1.0,1.0,1.0,1.0,3800000.0
18,287,2016,158000.0,1,1.0,1.0,1.0,1.0,465000.0
50,115,2007,150476.22754452928,22,0.0,1.0,0.0,0.0,350000.0
9,813,2013,200000.0,15,1.0,1.0,1.0,1.0,550000.0
5,63,2015,74000.0,1,1.0,1.0,1.0,1.0,920000.0
75,531,2001,195000.0,1,0.0,1.0,0.0,0.0,175000.0
76,744,2021,145000.0,20,0.0,1.0,1.0,1.0,450000.0
76,744,2016,120000.0,15,1.0,1.0,1.0,1.0,475000.0
76,720,2019,110000.0,1,1.0,1.0,1.0,1.0,750000.0
32,17,1979,150476.22754452928,22,0.0,0.0,0.0,0.0,45000.0
59,680,2016,60000.0,18,1.0,0.0,0.0,0.0,600000.0
57,697,2017,137700.0,9,0.0,1.0,1.0,1.0,410000.0
79,90,2022,27000.0,7,1.0,1.0,1.0,1.0,2150000.0
76,744,2005,265000.0,22,1.0,0.0,0.0,0.0,310000.0
73,194,2020,65000.0,22,1.0,1.0,1.0,1.0,2630000.0
47,823,2014,300000.0,22,0.0,1.0,0.0,0.0,230000.0
33,346,2018,117000.0,2,1.0,1.0,1.0,0.0,680000.0
23,529,2003,160000.0,14,1.0,1.0,1.0,1.0,350000.0
47,349,2023,10000.0,22,1.0,1.0,1.0,1.0,1200000.0
47,352,2011,106000.0,13,1.0,1.0,1.0,1.0,550000.0
32,623,2008,116759.0,7,0.0,1.0,0.0,1.0,130000.0
76,744,2017,279900.0,20,1.0,1.0,1.0,1.0,550000.0
18,536,2010,183000.0,2,0.0,0.0,0.0,0.0,239000.0
52,252,2012,219000.0,21,0.0,0.0,0.0,0.0,850000.0
77,160,2020,9900.0,1,1.0,1.0,1.0,1.0,1200000.0
32,13,1985,150476.22754452928,22,0.0,0.0,0.0,1.0,35000.0
17,783,2022,20000.0,22,1.0,1.0,1.0,1.0,1150000.0
47,823,2015,250000.0,22,0.0,0.0,0.0,0.0,250000.0
73,192,2022,150476.22754452928,22,1.0,1.0,1.0,1.0,730000.0
73,219,2021,30000.0,1,1.0,1.0,1.0,1.0,2300000.0
18,170,2010,110000.0,21,0.0,1.0,1.0,1.0,245000.0
73,192,2013,126000.0,13,1.0,0.0,0.0,0.0,1650000.0
97,629,2022,44000.0,21,1.0,1.0,1.0,1.0,2100000.0
97,629,2011,350000.0,7,1.0,1.0,0.0,0.0,615000.0
59,453,2022,23500.0,21,1.0,1.0,1.0,1.0,1300000.0
76,744,2014,160000.0,20,1.0,0.0,0.0,0.0,345000.0
32,13,1984,150476.22754452928,20,0.0,0.0,0.0,0.0,25000.0
76,744,2021,63000.0,21,1.0,1.0,1.0,1.0,465000.0
32,11,1974,0.0,21,0.0,0.0,0.0,0.0,28000.0
82,549,2022,55000.0,21,1.0,1.0,1.0,1.0,550000.0
47,167,2005,240000.0,22,0.0,0.0,0.0,0.0,330000.0
33,451,2017,60000.0,21,1.0,1.0,1.0,1.0,725000.0
59,239,2013,140000.0,21,1.0,0.0,0.0,0.0,700000.0
91,792,2019,129000.0,22,1.0,1.0,1.0,1.0,725000.0
82,515,2020,100000.0,2,1.0,1.0,1.0,1.0,1200000.0
97,447,2012,72500.0,20,1.0,1.0,0.0,1.0,660000.0
76,744,2010,200000.0,21,0.0,0.0,0.0,0.0,340000.0
23,607,1997,50000.0,1,0.0,0.0,0.0,0.0,135000.0
32,722,1993,150476.22754452928,21,0.0,0.0,0.0,0.0,90000.0
18,619,2019,98000.0,13,1.0,1.0,1.0,1.0,470000.0
68,883,2021,14000.0,22,1.0,1.0,1.0,1.0,820000.0
17,783,2022,45000.0,22,0.0,0.0,0.0,0.0,950000.0
97,231,2011,200000.0,8,0.0,0.0,0.0,0.0,375000.0
68,82,2021,52000.0,21,1.0,1.0,1.0,1.0,690000.0
75,533,2018,126000.0,21,1.0,0.0,0.0,0.0,720000.0
77,160,2021,48600.0,13,1.0,1.0,1.0,1.0,830000.0
76,720,2015,193000.0,9,1.0,1.0,1.0,1.0,600000.0
86,387,1996,150476.22754452928,20,0.0,0.0,0.0,0.0,120000.0
52,679,2017,130000.0,1,1.0,1.0,1.0,1.0,885000.0
79,86,5008,180000.0,1,0.0,0.0,0.0,0.0,735000.0
100,758,2019,23000.0,1,1.0,1.0,1.0,1.0,800000.0
76,744,2012,190000.0,10,1.0,0.0,1.0,0.0,370000.0
59,247,2006,130000.0,22,0.0,0.0,0.0,0.0,400000.0
59,737,2005,200000.0,12,0.0,0.0,0.0,0.0,295000.0
76,744,2019,143000.0,12,1.0,1.0,1.0,1.0,410000.0
52,454,2009,165000.0,7,1.0,1.0,1.0,1.0,1000000.0
96,274,2013,230000.0,9,1.0,1.0,0.0,0.0,650000.0
5,846,2014,180000.0,7,0.0,0.0,0.0,0.0,1700000.0
23,537,2000,231000.0,22,0.0,0.0,0.0,0.0,195000.0
23,608,2001,150476.22754452928,1,0.0,0.0,0.0,0.0,150000.0
18,598,2019,110000.0,21,0.0,1.0,1.0,1.0,350000.0
59,247,2015,155000.0,22,1.0,1.0,0.0,1.0,665000.0
76,885,2008,190000.0,21,0.0,0.0,0.0,0.0,350000.0
90,134,2010,200000.0,22,0.0,0.0,0.0,0.0,200000.0
18,619,2010,209000.0,20,1.0,0.0,0.0,0.0,310000.0
18,170,2018,115000.0,13,1.0,1.0,1.0,1.0,580000.0
47,831,2008,90000.0,2,0.0,1.0,1.0,1.0,290000.0
17,780,2022,27000.0,9,1.0,1.0,1.0,1.0,650000.0
4,129,2016,120000.0,21,0.0,0.0,0.0,0.0,980000.0
60,461,2020,85000.0,20,0.0,1.0,1.0,1.0,315000.0
84,156,2019,130000.0,0,1.0,1.0,1.0,1.0,860000.0
82,311,2020,63000.0,0,1.0,1.0,1.0,1.0,780000.0
29,292,2017,130000.0,1,0.0,0.0,0.0,0.0,925000.0
82,577,2020,19500.0,12,1.0,0.0,1.0,1.0,850000.0
82,577,2017,189000.0,12,1.0,1.0,1.0,1.0,800000.0
18,619,2017,460000.0,21,1.0,1.0,0.0,1.0,380000.0
38,356,2015,400000.0,9,0.0,1.0,1.0,1.0,2000000.0
76,744,2021,85000.0,20,1.0,1.0,1.0,1.0,460000.0
68,82,2022,90000.0,1,1.0,1.0,1.0,1.0,720000.0
38,626,2014,90000.0,20,0.0,0.0,0.0,0.0,243000.0
75,525,1998,15000.0,2,0.0,0.0,0.0,0.0,180000.0
76,744,2014,240000.0,10,1.0,0.0,0.0,0.0,350000.0
32,14,1986,150476.22754452928,22,0.0,0.0,0.0,0.0,35000.0
86,384,2013,175000.0,21,1.0,1.0,1.0,1.0,800000.0
60,39,2107,150476.22754452928,22,0.0,0.0,0.0,0.0,55000.0
59,247,2014,126000.0,22,1.0,0.0,0.0,0.0,600000.0
52,838,2013,180000.0,20,1.0,1.0,0.0,1.0,1600000.0
76,744,2018,103000.0,21,1.0,1.0,0.0,0.0,430000.0
77,460,2018,90000.0,21,0.0,0.0,0.0,0.0,1100000.0
23,537,2008,300000.0,13,0.0,1.0,1.0,1.0,220000.0
75,639,2013,200000.0,20,0.0,0.0,0.0,0.0,370000.0
76,744,2014,125000.0,13,1.0,0.0,0.0,0.0,360000.0
18,619,2007,133000.0,3,1.0,1.0,1.0,0.0,360000.0
75,533,2016,80000.0,10,1.0,0.0,0.0,0.0,730000.0
50,697,2018,122000.0,13,1.0,1.0,1.0,1.0,470000.0
18,753,2022,90000.0,14,0.0,0.0,0.0,0.0,650000.0
77,160,2020,100000.0,1,1.0,1.0,1.0,1.0,750000.0
93,830,1999,150476.22754452928,7,0.0,0.0,0.0,0.0,215000.0
77,286,2020,46000.0,21,1.0,1.0,1.0,1.0,850000.0
45,257,2019,76000.0,10,1.0,1.0,1.0,1.0,1150000.0
96,686,2019,125000.0,21,1.0,1.0,1.0,1.0,950000.0
75,427,1986,200000.0,3,0.0,0.0,0.0,0.0,120000.0
79,86,5008,112000.0,9,1.0,1.0,1.0,1.0,1600000.0
86,386,1996,150476.22754452928,14,0.0,0.0,0.0,1.0,130000.0
79,29,2008,150000.0,21,0.0,0.0,0.0,0.0,650000.0
91,791,2017,95000.0,22,1.0,1.0,1.0,1.0,650000.0
75,534,2007,208000.0,7,0.0,0.0,0.0,0.0,350000.0
59,247,2017,190000.0,9,1.0,1.0,1.0,1.0,700000.0
12,376,2014,161800.0,22,0.0,0.0,0.0,0.0,245000.0
17,782,2022,80000.0,2,1.0,1.0,1.0,1.0,750000.0
90,778,2011,180000.0,1,0.0,0.0,0.0,0.0,280000.0
76,744,2015,270000.0,20,1.0,1.0,1.0,1.0,339000.0
18,619,2018,77000.0,9,0.0,0.0,0.0,0.0,480000.0
12,376,2011,170000.0,22,1.0,0.0,0.0,0.0,300000.0
79,77,2012,115000.0,9,1.0,1.0,1.0,1.0,450000.0
91,792,2020,115000.0,2,1.0,1.0,1.0,1.0,800000.0
96,274,2017,60000.0,22,1.0,1.0,0.0,0.0,1050000.0
71,53,2017,100000.0,22,1.0,1.0,0.0,1.0,720000.0
76,744,2014,120000.0,1,1.0,0.0,0.0,0.0,345000.0
20,209,2022,54000.0,17,1.0,1.0,1.0,1.0,1300000.0
71,53,2008,188000.0,11,1.0,1.0,1.0,1.0,250000.0
18,236,2022,59000.0,1,1.0,1.0,1.0,1.0,1600000.0
93,749,2022,50000.0,3,1.0,1.0,1.0,1.0,460000.0
86,610,2002,231000.0,10,0.0,0.0,0.0,0.0,325000.0
82,711,2013,173000.0,1,0.0,0.0,0.0,0.0,320000.0
38,626,2015,34000.0,20,1.0,0.0,0.0,0.0,270000.0
96,274,2021,18000.0,20,1.0,1.0,1.0,1.0,1250000.0
32,790,2021,45000.0,5,1.0,1.0,1.0,1.0,720000.0
47,348,2019,60000.0,12,1.0,1.0,1.0,1.0,820000.0
60,461,2020,185000.0,15,1.0,1.0,1.0,0.0,280000.0
76,659,2019,95529.0,20,1.0,1.0,1.0,1.0,1100000.0
32,790,2021,56000.0,22,1.0,1.0,1.0,1.0,950000.0
47,823,2019,96000.0,10,0.0,1.0,1.0,1.0,400000.0
47,804,2020,80000.0,20,1.0,1.0,1.0,1.0,1310000.0
5,843,2011,126000.0,1,1.0,1.0,1.0,1.0,720000.0
77,160,2021,82000.0,20,1.0,1.0,1.0,1.0,700000.0
84,793,2016,195000.0,21,1.0,1.0,0.0,1.0,630000.0
32,14,1978,150476.22754452928,20,0.0,0.0,0.0,0.0,35000.0
38,356,2015,130000.0,21,0.0,1.0,1.0,1.0,255000.0
47,464,2013,426000.0,21,0.0,0.0,0.0,0.0,350000.0
22,331,2018,133000.0,1,1.0,1.0,1.0,1.0,670000.0
75,639,2004,322000.0,22,0.0,1.0,0.0,0.0,160000.0
82,237,2017,116000.0,2,1.0,1.0,1.0,1.0,700000.0
47,823,2014,91000.0,21,0.0,0.0,0.0,0.0,275000.0
86,521,2023,0.0,22,1.0,1.0,1.0,1.0,2800000.0
12,376,2018,250000.0,20,0.0,0.0,0.0,1.0,300000.0
24,771,2009,334000.0,18,0.0,0.0,0.0,0.0,405000.0
96,274,2010,178000.0,21,0.0,1.0,1.0,1.0,600000.0
24,771,2013,57000.0,18,1.0,0.0,0.0,0.0,630000.0
59,247,2009,200000.0,20,1.0,0.0,0.0,0.0,385000.0
43,469,2022,21000.0,10,1.0,1.0,1.0,1.0,1550000.0
32,14,1988,150476.22754452928,12,0.0,0.0,0.0,0.0,60000.0
29,293,2022,27000.0,21,1.0,1.0,1.0,1.0,1950000.0
73,317,2021,15000.0,1,1.0,1.0,1.0,1.0,4300000.0
5,64,2016,110000.0,1,1.0,1.0,1.0,1.0,1300000.0
57,467,2017,120000.0,15,0.0,1.0,1.0,1.0,420000.0
82,577,2018,90000.0,18,1.0,1.0,1.0,1.0,750000.0
82,392,2010,100000.0,21,0.0,0.0,0.0,0.0,400000.0
93,254,2022,8500.0,7,0.0,0.0,0.0,0.0,1300000.0
59,239,2010,163000.0,21,1.0,1.0,0.0,0.0,580000.0
76,720,2020,94000.0,9,1.0,1.0,1.0,1.0,600000.0
33,523,2015,150000.0,22,1.0,0.0,0.0,0.0,810000.0
17,158,2020,80000.0,11,1.0,1.0,1.0,1.0,340000.0
68,82,2021,53000.0,20,1.0,1.0,1.0,1.0,630000.0
76,720,2018,120000.0,3,1.0,1.0,1.0,1.0,610000.0
12,376,2019,123900.0,4,0.0,1.0,1.0,1.0,365000.0
17,158,2021,124000.0,21,0.0,0.0,0.0,0.0,450000.0
59,739,2017,85000.0,4,1.0,1.0,0.0,1.0,1300000.0
38,424,2014,141000.0,14,1.0,1.0,0.0,1.0,220000.0
93,254,2021,24000.0,2,1.0,1.0,1.0,1.0,715000.0
47,167,2008,50000.0,21,1.0,0.0,0.0,0.0,305000.0
96,877,2015,198000.0,15,0.0,0.0,0.0,0.0,640000.0
96,274,2002,250000.0,1,1.0,1.0,0.0,1.0,400000.0
47,349,2022,17500.0,20,1.0,1.0,1.0,1.0,1150000.0
93,152,2021,24000.0,21,0.0,1.0,0.0,1.0,285000.0
93,254,2022,75000.0,15,1.0,1.0,1.0,1.0,1000000.0
47,806,2022,10000.0,21,1.0,1.0,1.0,1.0,1850000.0
33,523,2016,145000.0,1,0.0,0.0,0.0,0.0,900000.0
73,28,1989,270000.0,22,0.0,0.0,0.0,0.0,350000.0
84,764,2022,43000.0,21,1.0,1.0,1.0,1.0,2350000.0
32,790,2018,145000.0,4,1.0,0.0,0.0,1.0,600000.0
82,577,2023,7000.0,20,1.0,1.0,1.0,1.0,1550000.0
17,780,2022,70000.0,21,1.0,1.0,1.0,1.0,600000.0
82,392,2011,150000.0,1,1.0,1.0,1.0,1.0,360000.0
75,533,2016,156000.0,13,0.0,0.0,0.0,0.0,550000.0
96,274,2020,114000.0,2,1.0,1.0,1.0,1.0,1000000.0
76,744,2022,80000.0,1,1.0,1.0,1.0,1.0,600000.0
47,805,2017,130000.0,12,1.0,1.0,1.0,1.0,1450000.0
19,832,1998,180000.0,7,0.0,0.0,0.0,0.0,250000.0
52,454,2009,160000.0,1,0.0,0.0,0.0,0.0,750000.0
86,385,1994,150476.22754452928,20,0.0,0.0,0.0,0.0,65000.0
32,11,1974,150476.22754452928,1,0.0,0.0,0.0,0.0,66000.0
12,376,2017,140000.0,9,0.0,0.0,0.0,0.0,300000.0
93,178,1998,300000.0,10,0.0,0.0,0.0,0.0,135000.0
77,160,2015,46000.0,21,1.0,1.0,1.0,1.0,700000.0
76,720,2023,20000.0,13,1.0,0.0,0.0,0.0,850000.0
76,720,2018,185000.0,1,1.0,1.0,1.0,1.0,650000.0
96,274,2017,150000.0,22,1.0,1.0,0.0,1.0,828000.0
18,170,2015,145000.0,21,0.0,0.0,0.0,0.0,330000.0
62,305,2020,70000.0,1,1.0,1.0,1.0,1.0,3500000.0
76,720,2018,105000.0,13,1.0,1.0,1.0,1.0,600000.0
77,819,1997,200000.0,20,0.0,1.0,0.0,0.0,230000.0
97,629,2021,80000.0,2,1.0,1.0,1.0,1.0,1550000.0
86,674,2015,135000.0,0,1.0,1.0,0.0,0.0,550000.0
86,384,2010,215000.0,9,0.0,0.0,0.0,0.0,575000.0
14,556,2019,200000.0,15,0.0,0.0,0.0,0.0,370000.0
59,247,2008,212500.0,2,0.0,0.0,0.0,0.0,385000.0
73,321,2011,110000.0,1,1.0,0.0,0.0,0.0,1300000.0
82,515,2018,188000.0,21,1.0,1.0,1.0,1.0,820000.0
47,806,2021,85000.0,1,0.0,0.0,0.0,0.0,1500000.0
59,739,2020,88000.0,7,1.0,1.0,1.0,1.0,1320000.0
76,744,2015,129000.0,1,0.0,0.0,0.0,0.0,550000.0
57,582,2017,150000.0,22,0.0,0.0,1.0,0.0,150000.0
82,549,2014,150000.0,20,0.0,0.0,0.0,0.0,290000.0
82,549,2016,205000.0,21,1.0,0.0,0.0,0.0,350000.0
86,613,2021,88000.0,22,1.0,1.0,1.0,1.0,1350000.0
60,20,1500,100000.0,20,0.0,0.0,0.0,0.0,45000.0
96,281,1989,260000.0,20,1.0,1.0,1.0,0.0,175000.0
5,64,2016,174000.0,21,1.0,1.0,1.0,1.0,1200000.0
96,274,2007,300000.0,6,1.0,1.0,0.0,1.0,480000.0
84,793,2019,91000.0,13,1.0,1.0,1.0,1.0,770000.0
18,619,2022,59990.0,21,1.0,1.0,1.0,1.0,575000.0
75,873,2022,40000.0,21,1.0,1.0,1.0,1.0,1150000.0
32,681,1984,150476.22754452928,21,0.0,0.0,0.0,0.0,40000.0
76,744,2017,114000.0,3,1.0,1.0,1.0,0.0,550000.0
73,415,2020,78000.0,1,1.0,1.0,1.0,1.0,3750000.0
5,64,2019,102000.0,7,1.0,1.0,1.0,1.0,1350000.0
68,72,2013,175000.0,7,1.0,1.0,1.0,0.0,350000.0
12,376,2012,65000.0,21,0.0,1.0,1.0,1.0,280000.0
20,213,2021,58000.0,22,1.0,1.0,0.0,1.0,1500000.0
14,556,2019,100000.0,20,0.0,1.0,1.0,1.0,420000.0
23,608,2001,130000.0,21,0.0,0.0,0.0,0.0,220000.0
71,639,1989,150476.22754452928,14,0.0,0.0,0.0,0.0,55000.0
59,739,2014,90000.0,22,0.0,0.0,0.0,0.0,1000000.0
33,395,2017,169000.0,21,1.0,1.0,1.0,1.0,660000.0
79,90,2018,9000.0,1,1.0,1.0,1.0,1.0,1200000.0
75,533,2017,100000.0,21,1.0,1.0,1.0,1.0,710000.0
47,573,2007,207000.0,21,1.0,1.0,0.0,1.0,390000.0
59,247,2010,192000.0,1,1.0,0.0,0.0,0.0,475000.0
17,780,2022,71.0,21,1.0,0.0,0.0,0.0,630000.0
17,780,2022,62000.0,1,1.0,1.0,1.0,1.0,700000.0
82,549,2010,260000.0,1,0.0,0.0,0.0,0.0,200000.0
60,461,2022,16000.0,21,1.0,1.0,1.0,1.0,395000.0
47,481,2015,160000.0,18,1.0,1.0,0.0,1.0,495000.0
75,534,2008,140000.0,22,0.0,0.0,0.0,0.0,370000.0
77,160,2021,70000.0,13,1.0,1.0,1.0,1.0,800000.0
4,653,2015,174000.0,1,1.0,0.0,0.0,0.0,1350000.0
76,744,2018,250000.0,1,1.0,0.0,0.0,0.0,350000.0
17,362,2018,186000.0,12,0.0,1.0,1.0,1.0,280000.0
68,99,2019,83000.0,1,1.0,1.0,1.0,1.0,650000.0
17,783,2021,45000.0,22,1.0,1.0,1.0,1.0,950000.0
59,739,2012,116000.0,22,0.0,0.0,0.0,0.0,315000.0
47,372,1997,150476.22754452928,13,0.0,0.0,0.0,0.0,85000.0
18,536,2018,120000.0,2,0.0,1.0,1.0,1.0,300000.0
73,315,2018,95000.0,1,1.0,1.0,1.0,1.0,2550000.0
32,643,1989,49000.0,22,0.0,0.0,0.0,0.0,40000.0
5,92,2006,285000.0,1,0.0,0.0,0.0,0.0,570000.0
76,744,2014,150000.0,21,0.0,0.0,0.0,0.0,365000.0
5,7,2005,165000.0,1,0.0,0.0,0.0,0.0,430000.0
5,63,2013,163000.0,1,0.0,0.0,0.0,0.0,1450000.0
49,289,2007,200000.0,21,0.0,0.0,0.0,0.0,365000.0
79,89,1980,90000.0,21,0.0,0.0,0.0,0.0,45000.0
23,537,2007,103000.0,21,0.0,0.0,0.0,0.0,240000.0
47,352,2015,131000.0,21,1.0,0.0,0.0,0.0,640000.0
59,733,2012,220000.0,0,1.0,0.0,0.0,0.0,650000.0
59,453,2019,270000.0,13,1.0,1.0,1.0,1.0,950000.0
59,637,2009,125000.0,1,0.0,0.0,0.0,0.0,320000.0
82,577,2005,188000.0,21,1.0,0.0,0.0,0.0,200000.0
47,143,2011,247000.0,21,1.0,1.0,1.0,1.0,410000.0
59,511,2016,96000.0,21,0.0,0.0,0.0,0.0,730000.0
79,56,3008,0.0,9,1.0,1.0,1.0,1.0,2350000.0
76,720,2019,265000.0,1,1.0,1.0,1.0,0.0,510000.0
77,160,2020,128000.0,21,1.0,1.0,1.0,1.0,700000.0
90,134,2010,175000.0,22,1.0,0.0,0.0,0.0,175000.0
79,56,3008,113000.0,12,1.0,1.0,1.0,1.0,800000.0
79,57,2015,180000.0,22,1.0,1.0,1.0,1.0,495000.0
82,577,2001,441134.0,21,0.0,1.0,1.0,1.0,180000.0
86,521,2022,2000.0,21,1.0,1.0,1.0,1.0,2600000.0
68,471,2021,89000.0,20,1.0,1.0,1.0,0.0,1200000.0
90,134,2009,150476.22754452928,22,0.0,0.0,1.0,1.0,155000.0
33,395,2018,160000.0,1,1.0,1.0,1.0,1.0,650000.0
47,729,2009,90000.0,5,1.0,1.0,0.0,1.0,580000.0
18,170,2016,140000.0,7,0.0,0.0,0.0,0.0,380000.0
17,780,2011,95000.0,18,1.0,0.0,0.0,0.0,340000.0
75,533,2016,175000.0,21,1.0,1.0,0.0,0.0,550000.0
17,158,2021,98000.0,21,1.0,1.0,1.0,1.0,430000.0
47,823,2007,155000.0,1,1.0,0.0,0.0,0.0,220000.0
96,274,2009,250000.0,1,1.0,0.0,0.0,0.0,720000.0
76,744,2013,82000.0,1,0.0,0.0,0.0,0.0,425000.0
5,63,2015,160000.0,12,1.0,1.0,1.0,1.0,900000.0
77,160,2019,90000.0,1,1.0,1.0,1.0,1.0,750000.0
17,780,2019,140000.0,1,1.0,1.0,1.0,1.0,550000.0
33,406,2017,98000.0,1,1.0,1.0,1.0,1.0,1200000.0
18,536,2013,104000.0,9,0.0,0.0,0.0,0.0,260000.0
82,311,2019,91000.0,1,1.0,1.0,1.0,1.0,745000.0
73,174,2014,140000.0,1,0.0,0.0,0.0,0.0,750000.0
97,629,2012,247000.0,1,0.0,0.0,0.0,0.0,790000.0
93,254,2022,38000.0,10,1.0,1.0,1.0,1.0,820000.0
47,823,2008,280000.0,9,0.0,1.0,0.0,1.0,310000.0
22,440,2022,150476.22754452928,21,0.0,1.0,0.0,1.0,530000.0
60,40,2110,150000.0,21,0.0,0.0,0.0,0.0,120000.0
17,783,2022,19000.0,22,1.0,1.0,1.0,1.0,1070000.0
47,573,2010,290000.0,20,0.0,0.0,0.0,0.0,380000.0
76,744,2018,110000.0,12,1.0,0.0,0.0,0.0,400000.0
18,619,2016,12000.0,1,1.0,1.0,1.0,1.0,650000.0
5,65,2007,300000.0,1,0.0,0.0,0.0,0.0,730000.0
82,515,2017,119000.0,20,1.0,1.0,1.0,1.0,850000.0
47,347,2010,118000.0,1,0.0,0.0,0.0,0.0,480000.0
79,57,2022,10000.0,21,1.0,1.0,1.0,1.0,760000.0
59,247,2010,116000.0,6,0.0,0.0,0.0,0.0,530000.0
76,744,2016,185000.0,20,0.0,0.0,0.0,0.0,365000.0
82,577,2006,150476.22754452928,1,1.0,1.0,1.0,1.0,270000.0
47,351,2021,100000.0,20,1.0,1.0,1.0,1.0,585000.0
47,867,2001,493246.0,11,0.0,0.0,0.0,0.0,220000.0
77,460,2021,38000.0,21,1.0,1.0,1.0,1.0,1450000.0
5,63,2015,120000.0,21,1.0,1.0,1.0,1.0,1400000.0
97,501,2011,195000.0,1,1.0,1.0,1.0,1.0,650000.0
68,82,2022,11500.0,20,1.0,1.0,1.0,1.0,900000.0
76,659,2021,83000.0,22,1.0,0.0,0.0,0.0,1100000.0
86,521,2023,0.0,2,1.0,1.0,1.0,1.0,2300000.0
73,193,2015,51000.0,3,1.0,0.0,0.0,0.0,2650000.0
60,39,2107,100000.0,6,0.0,0.0,0.0,0.0,58000.0
79,56,3008,44000.0,10,1.0,1.0,1.0,1.0,1690000.0
47,143,1999,280000.0,9,0.0,0.0,0.0,0.0,150000.0
76,744,2013,200000.0,19,0.0,0.0,0.0,0.0,450000.0
73,417,2021,89000.0,1,1.0,1.0,1.0,1.0,4300000.0
47,352,2013,130000.0,21,0.0,0.0,0.0,0.0,480000.0
90,134,2010,240000.0,7,0.0,0.0,0.0,0.0,200000.0
96,274,2021,83000.0,21,1.0,1.0,1.0,1.0,980000.0
18,619,2013,117000.0,1,1.0,0.0,0.0,0.0,395000.0
17,158,2023,70000.0,22,1.0,1.0,1.0,1.0,620000.0
47,823,2007,215000.0,9,0.0,0.0,0.0,0.0,205000.0
18,619,2006,230000.0,20,0.0,0.0,0.0,0.0,230000.0
47,348,2019,225000.0,21,1.0,1.0,1.0,1.0,775000.0
76,789,2009,280000.0,20,0.0,1.0,1.0,0.0,300000.0
73,192,2004,200000.0,1,0.0,0.0,0.0,0.0,600000.0
59,398,2012,95000.0,22,1.0,1.0,1.0,1.0,510000.0
18,619,2022,80000.0,7,1.0,1.0,1.0,1.0,570000.0
47,282,2022,11000.0,22,1.0,0.0,0.0,1.0,1450000.0
76,744,2002,182000.0,3,1.0,1.0,1.0,0.0,240000.0
5,96,2023,1.0,1,1.0,1.0,1.0,1.0,4500000.0
45,470,2005,199000.0,12,1.0,0.0,0.0,0.0,475000.0
18,170,2015,70000.0,21,0.0,0.0,0.0,0.0,450000.0
76,744,2019,185000.0,21,1.0,1.0,1.0,0.0,410000.0
18,536,2016,94000.0,13,0.0,0.0,0.0,0.0,280000.0
5,64,2009,228000.0,9,0.0,0.0,0.0,0.0,650000.0
98,114,1993,150476.22754452928,8,0.0,0.0,0.0,0.0,245000.0
93,748,2021,22600.0,17,1.0,1.0,1.0,1.0,640000.0
12,376,2018,300000.0,21,1.0,0.0,0.0,1.0,280000.0
89,295,2024,150476.22754452928,22,1.0,1.0,1.0,1.0,800000.0
47,804,2017,73000.0,13,1.0,1.0,1.0,1.0,1300000.0
47,804,2017,185000.0,10,1.0,1.0,1.0,1.0,1100000.0
47,351,2021,109000.0,9,0.0,1.0,0.0,1.0,660000.0
20,214,2020,85000.0,22,1.0,1.0,1.0,1.0,1230000.0
5,855,2018,95000.0,22,1.0,0.0,0.0,1.0,4100000.0
26,668,1998,300000.0,11,0.0,0.0,0.0,0.0,220000.0
5,65,2021,45000.0,1,1.0,1.0,1.0,1.0,2200000.0
18,619,2011,300000.0,21,0.0,0.0,0.0,0.0,350000.0
20,210,2020,45000.0,7,1.0,1.0,0.0,1.0,1220000.0
96,274,2021,86200.0,7,1.0,1.0,1.0,1.0,950000.0
47,352,2012,200000.0,21,1.0,0.0,0.0,0.0,500000.0
76,744,2017,114000.0,12,0.0,0.0,0.0,0.0,490000.0
47,351,2021,60000.0,3,1.0,1.0,1.0,1.0,650000.0
18,536,2010,120000.0,21,0.0,1.0,0.0,0.0,245000.0
73,194,2023,5000.0,1,0.0,0.0,0.0,0.0,3700000.0
5,71,2019,150000.0,2,1.0,1.0,1.0,1.0,2300000.0
18,170,2014,181000.0,21,0.0,1.0,0.0,1.0,340000.0
75,533,2017,90000.0,10,0.0,0.0,0.0,0.0,570000.0
75,533,2017,32000.0,13,1.0,1.0,1.0,1.0,620000.0
76,720,2016,100000.0,21,1.0,0.0,0.0,0.0,650000.0
73,28,1987,234556.0,18,0.0,0.0,0.0,0.0,230000.0
97,642,2004,286091.0,12,0.0,1.0,0.0,0.0,200000.0
18,619,2016,123000.0,21,1.0,1.0,1.0,1.0,550000.0
96,274,2010,270000.0,21,1.0,1.0,1.0,1.0,510000.0
5,846,2020,83000.0,22,1.0,0.0,0.0,0.0,3000000.0
82,577,2021,48500.0,22,1.0,1.0,1.0,1.0,1225000.0
86,612,2014,300000.0,22,1.0,1.0,0.0,1.0,770000.0
